"行識別子","出典ID","団体コード","自治体・運営団体名","事業キー","会計区分","決算年度","表番号","行番号","シート名","Excel行番号"
"242039:17-1-000:legal_applied:2020","legal_applied:33","242039","伊勢市","17-1-000","legal_applied","2020","33","2","2020460003300","2637"
"242047:17-1-000:legal_applied:2020","legal_applied:10","242047","松阪市","17-1-000","legal_applied","2020","10","1","2020460001000","546"
"242047:17-1-000:legal_applied:2020","legal_applied:10","242047","松阪市","17-1-000","legal_applied","2020","10","2","2020460001000","2638"
"242047:17-1-000:legal_applied:2020","legal_applied:20","242047","松阪市","17-1-000","legal_applied","2020","20","1","2020460002000","3409"
"242047:17-1-000:legal_applied:2020","legal_applied:20","242047","松阪市","17-1-000","legal_applied","2020","20","2","2020460002000","8364"
"242047:17-1-000:legal_applied:2020","legal_applied:21","242047","松阪市","17-1-000","legal_applied","2020","21","1","2020460002100","3409"
"242047:17-1-000:legal_applied:2020","legal_applied:21","242047","松阪市","17-1-000","legal_applied","2020","21","2","2020460002100","8364"
"242047:17-1-000:legal_applied:2020","legal_applied:32","242047","松阪市","17-1-000","legal_applied","2020","32","1","2020460003200","546"
"242047:17-1-000:legal_applied:2020","legal_applied:32","242047","松阪市","17-1-000","legal_applied","2020","32","2","2020460003200","2638"
"242047:17-1-000:legal_applied:2020","legal_applied:33","242047","松阪市","17-1-000","legal_applied","2020","33","1","2020460003300","546"
"242047:17-1-000:legal_applied:2020","legal_applied:33","242047","松阪市","17-1-000","legal_applied","2020","33","2","2020460003300","2638"
"242055:17-1-000:legal_applied:2020","legal_applied:10","242055","桑名市","17-1-000","legal_applied","2020","10","1","2020460001000","547"
"242055:17-1-000:legal_applied:2020","legal_applied:10","242055","桑名市","17-1-000","legal_applied","2020","10","2","2020460001000","2639"
"242055:17-1-000:legal_applied:2020","legal_applied:20","242055","桑名市","17-1-000","legal_applied","2020","20","1","2020460002000","3410"
"242055:17-1-000:legal_applied:2020","legal_applied:20","242055","桑名市","17-1-000","legal_applied","2020","20","2","2020460002000","8365"
"242055:17-1-000:legal_applied:2020","legal_applied:21","242055","桑名市","17-1-000","legal_applied","2020","21","1","2020460002100","3410"
"242055:17-1-000:legal_applied:2020","legal_applied:21","242055","桑名市","17-1-000","legal_applied","2020","21","2","2020460002100","8365"
"242055:17-1-000:legal_applied:2020","legal_applied:32","242055","桑名市","17-1-000","legal_applied","2020","32","1","2020460003200","547"
"242055:17-1-000:legal_applied:2020","legal_applied:32","242055","桑名市","17-1-000","legal_applied","2020","32","2","2020460003200","2639"
"242055:17-1-000:legal_applied:2020","legal_applied:33","242055","桑名市","17-1-000","legal_applied","2020","33","1","2020460003300","547"
"242055:17-1-000:legal_applied:2020","legal_applied:33","242055","桑名市","17-1-000","legal_applied","2020","33","2","2020460003300","2639"
"242071:17-1-000:legal_applied:2020","legal_applied:10","242071","鈴鹿市","17-1-000","legal_applied","2020","10","1","2020460001000","548"
"242071:17-1-000:legal_applied:2020","legal_applied:10","242071","鈴鹿市","17-1-000","legal_applied","2020","10","2","2020460001000","2640"
"242071:17-1-000:legal_applied:2020","legal_applied:20","242071","鈴鹿市","17-1-000","legal_applied","2020","20","1","2020460002000","3411"
"242071:17-1-000:legal_applied:2020","legal_applied:20","242071","鈴鹿市","17-1-000","legal_applied","2020","20","2","2020460002000","8366"
"242071:17-1-000:legal_applied:2020","legal_applied:21","242071","鈴鹿市","17-1-000","legal_applied","2020","21","1","2020460002100","3411"
"242071:17-1-000:legal_applied:2020","legal_applied:21","242071","鈴鹿市","17-1-000","legal_applied","2020","21","2","2020460002100","8366"
"242071:17-1-000:legal_applied:2020","legal_applied:32","242071","鈴鹿市","17-1-000","legal_applied","2020","32","1","2020460003200","548"
"242071:17-1-000:legal_applied:2020","legal_applied:32","242071","鈴鹿市","17-1-000","legal_applied","2020","32","2","2020460003200","2640"
"242071:17-1-000:legal_applied:2020","legal_applied:33","242071","鈴鹿市","17-1-000","legal_applied","2020","33","1","2020460003300","548"
"242071:17-1-000:legal_applied:2020","legal_applied:33","242071","鈴鹿市","17-1-000","legal_applied","2020","33","2","2020460003300","2640"
"242080:17-1-000:legal_applied:2020","legal_applied:10","242080","名張市","17-1-000","legal_applied","2020","10","1","2020460001000","549"
"242080:17-1-000:legal_applied:2020","legal_applied:10","242080","名張市","17-1-000","legal_applied","2020","10","2","2020460001000","2641"
"242080:17-1-000:legal_applied:2020","legal_applied:20","242080","名張市","17-1-000","legal_applied","2020","20","1","2020460002000","3412"
"242080:17-1-000:legal_applied:2020","legal_applied:20","242080","名張市","17-1-000","legal_applied","2020","20","2","2020460002000","8367"
"242080:17-1-000:legal_applied:2020","legal_applied:21","242080","名張市","17-1-000","legal_applied","2020","21","1","2020460002100","3412"
"242080:17-1-000:legal_applied:2020","legal_applied:21","242080","名張市","17-1-000","legal_applied","2020","21","2","2020460002100","8367"
"242080:17-1-000:legal_applied:2020","legal_applied:32","242080","名張市","17-1-000","legal_applied","2020","32","1","2020460003200","549"
"242080:17-1-000:legal_applied:2020","legal_applied:32","242080","名張市","17-1-000","legal_applied","2020","32","2","2020460003200","2641"
"242080:17-1-000:legal_applied:2020","legal_applied:33","242080","名張市","17-1-000","legal_applied","2020","33","1","2020460003300","549"
"242080:17-1-000:legal_applied:2020","legal_applied:33","242080","名張市","17-1-000","legal_applied","2020","33","2","2020460003300","2641"
"242101:17-1-000:legal_applied:2020","legal_applied:10","242101","亀山市","17-1-000","legal_applied","2020","10","1","2020460001000","550"
"242101:17-1-000:legal_applied:2020","legal_applied:10","242101","亀山市","17-1-000","legal_applied","2020","10","2","2020460001000","2642"
"242101:17-1-000:legal_applied:2020","legal_applied:20","242101","亀山市","17-1-000","legal_applied","2020","20","1","2020460002000","3413"
"242101:17-1-000:legal_applied:2020","legal_applied:20","242101","亀山市","17-1-000","legal_applied","2020","20","2","2020460002000","8368"
"242101:17-1-000:legal_applied:2020","legal_applied:21","242101","亀山市","17-1-000","legal_applied","2020","21","1","2020460002100","3413"
"242101:17-1-000:legal_applied:2020","legal_applied:21","242101","亀山市","17-1-000","legal_applied","2020","21","2","2020460002100","8368"
"242101:17-1-000:legal_applied:2020","legal_applied:32","242101","亀山市","17-1-000","legal_applied","2020","32","1","2020460003200","550"
"242101:17-1-000:legal_applied:2020","legal_applied:32","242101","亀山市","17-1-000","legal_applied","2020","32","2","2020460003200","2642"
"242101:17-1-000:legal_applied:2020","legal_applied:33","242101","亀山市","17-1-000","legal_applied","2020","33","1","2020460003300","550"
"242101:17-1-000:legal_applied:2020","legal_applied:33","242101","亀山市","17-1-000","legal_applied","2020","33","2","2020460003300","2642"
"242144:17-1-000:legal_applied:2020","legal_applied:10","242144","いなべ市","17-1-000","legal_applied","2020","10","1","2020460001000","551"
"242144:17-1-000:legal_applied:2020","legal_applied:10","242144","いなべ市","17-1-000","legal_applied","2020","10","2","2020460001000","2643"
"242144:17-1-000:legal_applied:2020","legal_applied:20","242144","いなべ市","17-1-000","legal_applied","2020","20","1","2020460002000","3414"
"242144:17-1-000:legal_applied:2020","legal_applied:20","242144","いなべ市","17-1-000","legal_applied","2020","20","2","2020460002000","8369"
"242144:17-1-000:legal_applied:2020","legal_applied:21","242144","いなべ市","17-1-000","legal_applied","2020","21","1","2020460002100","3414"
"242144:17-1-000:legal_applied:2020","legal_applied:21","242144","いなべ市","17-1-000","legal_applied","2020","21","2","2020460002100","8369"
"242144:17-1-000:legal_applied:2020","legal_applied:32","242144","いなべ市","17-1-000","legal_applied","2020","32","1","2020460003200","551"
"242144:17-1-000:legal_applied:2020","legal_applied:32","242144","いなべ市","17-1-000","legal_applied","2020","32","2","2020460003200","2643"
"242144:17-1-000:legal_applied:2020","legal_applied:33","242144","いなべ市","17-1-000","legal_applied","2020","33","1","2020460003300","551"
"242144:17-1-000:legal_applied:2020","legal_applied:33","242144","いなべ市","17-1-000","legal_applied","2020","33","2","2020460003300","2643"
"242161:17-1-000:legal_applied:2020","legal_applied:10","242161","伊賀市","17-1-000","legal_applied","2020","10","1","2020460001000","552"
"242161:17-1-000:legal_applied:2020","legal_applied:10","242161","伊賀市","17-1-000","legal_applied","2020","10","2","2020460001000","2644"
"242161:17-1-000:legal_applied:2020","legal_applied:20","242161","伊賀市","17-1-000","legal_applied","2020","20","1","2020460002000","3415"
"242161:17-1-000:legal_applied:2020","legal_applied:20","242161","伊賀市","17-1-000","legal_applied","2020","20","2","2020460002000","8370"
"242161:17-1-000:legal_applied:2020","legal_applied:21","242161","伊賀市","17-1-000","legal_applied","2020","21","1","2020460002100","3415"
"242161:17-1-000:legal_applied:2020","legal_applied:21","242161","伊賀市","17-1-000","legal_applied","2020","21","2","2020460002100","8370"
"242161:17-1-000:legal_applied:2020","legal_applied:32","242161","伊賀市","17-1-000","legal_applied","2020","32","1","2020460003200","552"
"242161:17-1-000:legal_applied:2020","legal_applied:32","242161","伊賀市","17-1-000","legal_applied","2020","32","2","2020460003200","2644"
"242161:17-1-000:legal_applied:2020","legal_applied:33","242161","伊賀市","17-1-000","legal_applied","2020","33","1","2020460003300","552"
"242161:17-1-000:legal_applied:2020","legal_applied:33","242161","伊賀市","17-1-000","legal_applied","2020","33","2","2020460003300","2644"
"243035:17-1-000:non_legal_applied:2020","non_legal_applied:10","243035","木曽岬町","17-1-000","non_legal_applied","2020","10","1","2020470001000","192"
"243035:17-1-000:non_legal_applied:2020","non_legal_applied:10","243035","木曽岬町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1706"
"243035:17-1-000:non_legal_applied:2020","non_legal_applied:26","243035","木曽岬町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2479"
"243035:17-1-000:non_legal_applied:2020","non_legal_applied:26","243035","木曽岬町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6280"
"243035:17-1-000:non_legal_applied:2020","non_legal_applied:32","243035","木曽岬町","17-1-000","non_legal_applied","2020","32","1","2020470003200","192"
"243035:17-1-000:non_legal_applied:2020","non_legal_applied:32","243035","木曽岬町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1706"
"243035:17-1-000:non_legal_applied:2020","non_legal_applied:33","243035","木曽岬町","17-1-000","non_legal_applied","2020","33","1","2020470003300","192"
"243035:17-1-000:non_legal_applied:2020","non_legal_applied:33","243035","木曽岬町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1706"
"243248:17-1-000:non_legal_applied:2020","non_legal_applied:10","243248","東員町","17-1-000","non_legal_applied","2020","10","1","2020470001000","193"
"243248:17-1-000:non_legal_applied:2020","non_legal_applied:10","243248","東員町","17-1-000","non_legal_applied","2020","10","2","2020470001000","1707"
"243248:17-1-000:non_legal_applied:2020","non_legal_applied:26","243248","東員町","17-1-000","non_legal_applied","2020","26","1","2020470002600","2480"
"243248:17-1-000:non_legal_applied:2020","non_legal_applied:26","243248","東員町","17-1-000","non_legal_applied","2020","26","2","2020470002600","6281"
"243248:17-1-000:non_legal_applied:2020","non_legal_applied:32","243248","東員町","17-1-000","non_legal_applied","2020","32","1","2020470003200","193"
"243248:17-1-000:non_legal_applied:2020","non_legal_applied:32","243248","東員町","17-1-000","non_legal_applied","2020","32","2","2020470003200","1707"
"243248:17-1-000:non_legal_applied:2020","non_legal_applied:33","243248","東員町","17-1-000","non_legal_applied","2020","33","1","2020470003300","193"
"243248:17-1-000:non_legal_applied:2020","non_legal_applied:33","243248","東員町","17-1-000","non_legal_applied","2020","33","2","2020470003300","1707"
"243418:17-1-000:legal_applied:2020","legal_applied:10","243418","菰野町","17-1-000","legal_applied","2020","10","1","2020460001000","553"
"243418:17-1-000:legal_applied:2020","legal_applied:10","243418","菰野町","17-1-000","legal_applied","2020","10","2","2020460001000","2645"
"243418:17-1-000:legal_applied:2020","legal_applied:20","243418","菰野町","17-1-000","legal_applied","2020","20","1","2020460002000","3416"
"243418:17-1-000:legal_applied:2020","legal_applied:20","243418","菰野町","17-1-000","legal_applied","2020","20","2","2020460002000","8371"
"243418:17-1-000:legal_applied:2020","legal_applied:21","243418","菰野町","17-1-000","legal_applied","2020","21","1","2020460002100","3416"
"243418:17-1-000:legal_applied:2020","legal_applied:21","243418","菰野町","17-1-000","legal_applied","2020","21","2","2020460002100","8371"
